id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21263727,#6 Historic Chicago Home - Bunk Bedroom (Singlex2),5468317,Brian,,Rogers Park,42.01007,-87.66417,Private room,42,1,109,2021-10-15,2.15,8,3,6,R17000020477
21263821,#7 Historic Chicago Home - Bunk Bedroom(Twin&Full),5468317,Brian,,Rogers Park,42.01036,-87.66248,Private room,45,1,158,2021-09-28,3.11,8,3,7,R17000020477
21266339,•Beautiful Arty Bucktown Haven  private room,23754311,Elisabeth,,Logan Square,41.92298,-87.67894,Private room,60,1,1,2019-10-28,0.04,2,0,0,R17000017686
21272387,Stylish Studio in Historic Logan Square,66619585,Liz,,Logan Square,41.92994,-87.70468,Entire home/apt,107,2,118,2021-12-12,3.51,1,73,50,R21000075228
21281246,Lakeview Apartment,6511937,Daisy,,Lake View,41.9535,-87.6491,Private room,80,1,0,,,1,0,0,City registration pending
21282070,Cozy and Stylish Studio with Free Parking in Irving Park,117498144,Dasha & Owen,,Irving Park,41.94196,-87.7307,Entire home/apt,93,1,398,2021-12-10,7.82,4,341,80,“City registration pending”
21289942,Pilsen Garden 2 bedroom Suite Monthly Rental,47035703,Edwin,,Lower West Side,41.85591,-87.67467,Entire home/apt,60,32,11,2021-12-04,0.26,3,61,6,R17000017752
21296488,"Wicker Park/Bucktown, close to the El",154108891,Lori,,West Town,41.91371,-87.6906,Entire home/apt,70,2,1,2017-10-22,0.02,1,0,0,City registration pending
21356462,Wrigleyville Garden Studio,32352014,Arlene,,Lake View,41.94015,-87.65986,Entire home/apt,131,2,118,2021-11-20,2.33,1,161,21,R20000054127
21358050,Beautiful Condo in Lakeview,154618406,Melissa,,Lake View,41.93771,-87.64665,Entire home/apt,100,168,1,2018-06-30,0.02,1,0,0,R18000034890
21359071,DOWNTOWN STUDIO BY RUSH STREET -GOLD COAST CENTER,154630260,Ody,,Near North Side,41.90114,-87.62405,Entire home/apt,85,2,90,2021-12-10,1.78,18,151,45,City registration pending
21368570,SPACIOUS PRIVATE ROOM-WRIGLEY FIELD GREAT LOCATION,4466617,Mary,,Lake View,41.94798,-87.66147,Private room,100,1,91,2021-11-21,1.80,1,362,23,R18000031623
21369512,Large studio with the best location in Chicago.,64931381,Rachael,,Lake View,41.93292,-87.64661,Entire home/apt,70,2,7,2018-01-01,0.14,1,0,0,City registration pending
21379196,Cozy room in Lincoln Square neighborhood,137866517,Marytha,,Lincoln Square,41.9761,-87.69054,Private room,31,1,83,2020-03-11,1.65,1,163,0,R18000034976
21390692,"Cozy Home, mins from McCormick Place/Downtown",104441541,Lucien,,Grand Boulevard,41.81742,-87.61744,Entire home/apt,142,2,93,2021-11-27,1.85,2,170,24,City registration pending
21398720,Your Home in Roscoe Village,7202014,Arman,,North Center,41.94693,-87.68482,Entire home/apt,182,3,103,2021-10-17,2.05,1,12,19,R19000039903
21413004,Urban Glamour in West Town,34928721,Leina,,West Town,41.8961,-87.67091,Entire home/apt,152,2,49,2021-12-06,0.97,1,73,25,R18000036386
21422893,Bold Ukrainian Village 2 Bedroom w/Garage Parking,106090301,Valori,,West Town,41.89378,-87.6734,Entire home/apt,110,2,46,2018-09-15,0.92,1,168,0,R21000074001
21423682,Lincoln Square on the Chicago River,20587257,Chris,,Lincoln Square,41.96829,-87.69798,Entire home/apt,202,2,44,2021-11-22,0.99,1,183,24,R18000034959
21436420,Classic Chicago 3BR/2Ba Duplex in Heart of Wrigley,9094538,Nicole,,Lake View,41.94495,-87.64951,Entire home/apt,104,1,44,2021-11-22,0.87,25,237,4,City registration pending
21471452,"Ukrainian Village, CUTE FLAT, close to Wicker Park",155923369,Elizabeth,,West Town,41.89766,-87.67897,Private room,75,1,0,,,1,0,0,City registration pending
21472296,Luxury Modern Wicker Park Home with Rooftop View!,6259673,Shikha,,West Town,41.90252,-87.6729,Entire home/apt,119,2,13,2020-02-16,0.30,1,0,0,R18000036378
21472684,Lake Home! 2 blks to Beach/ 10 mins to Downtown!,155934833,J Selena,,Oakland,41.82676,-87.60749,Entire home/apt,179,3,55,2020-02-24,1.14,1,94,0,R18000022682
21474174,"Modern 2-BR, 1-ba near Wrigley, Red line!",11036600,Mari,,Lake View,41.93794,-87.66377,Entire home/apt,119,2,20,2021-05-15,0.40,7,2,2,City registration pending
21476855,Center of Downtown King Size Bed,155979817,Taylor,,Near North Side,41.89202,-87.62708,Private room,88,3,27,2019-08-29,0.54,1,0,0,City registration pending
21486813,Relax & Walk to Wrigley Field from this Comfy Home,127772312,Susan,,North Center,41.95023,-87.68203,Entire home/apt,139,2,115,2021-10-02,2.30,1,94,26,R20000054179
21487606,Charming Portage Park Roost Private 2 bed 1 bath,22300832,Bo,,Portage Park,41.94786,-87.76944,Entire home/apt,70,1,189,2021-11-09,3.82,1,6,24,City registration pending
21488226,Luxe 6BR House *Trendy Logan Square *Garage Access,156059677,Amit,,Avondale,41.93405,-87.70322,Entire home/apt,499,2,142,2021-11-28,2.86,1,314,32,R18000033614
21501639,"Artsy, cozy, getaway! Perfect for couples!",42437004,Rebecca & Armando,,Hermosa,41.93739,-87.7415,Entire home/apt,43,1,121,2019-10-14,2.40,2,0,0,R17000017685
21505436,Chicago downtown cozy one bedroom apartment,27532517,Yujue,,Near West Side,41.88119,-87.64231,Entire home/apt,60,1,5,2017-12-16,0.10,1,0,0,City registration pending
21516696,+Private Bathroom-King Bed-Safe Area-Friendly Dog+,132851466,Joey,,Norwood Park,41.99267,-87.78407,Private room,95,2,26,2019-09-17,0.52,4,0,0,R17000014685
21525948,Cozy with Chic Design 2BR in Hip Logan Square,4491318,Marie,,Logan Square,41.92196,-87.71534,Entire home/apt,73,3,127,2021-12-08,2.62,2,267,11,R21000061017
21539533,"HydePark007, Chinatown,  UC, NavyPier, freeparking",140160049,Zen Chicago,,Kenwood,41.8037,-87.60199,Private room,61,1,213,2021-11-20,4.25,4,163,52,R19000050939
21545552,King Size Sleep Number Mattress in Completely Custom Casita,51767459,Eva,,Dunning,41.93708,-87.81612,Entire home/apt,92,3,185,2021-11-30,4.14,5,64,44,R19000047836
21547974,Old town vintage 2 bedroom,22169733,Karen,,Lincoln Park,41.91386,-87.63828,Entire home/apt,80,90,0,,,1,106,0,R18000024039
21550660,Huge Bright Modern 2BR Home in Heart of Bucktown,5633777,Nicole,,West Town,41.91136,-87.67101,Entire home/apt,245,3,31,2021-11-14,0.62,2,7,8,R18000036437
21553035,Historic Pullman Home-Style Comfort & Great Locale,156698136,Dave & K. Dale,,Pullman,41.69094,-87.607,Entire home/apt,149,2,150,2021-11-27,3.07,2,170,37,R18000033660
21565589,Riveting in Roscoe Village - 3BR with Parking!,154850323,Erhan,,North Center,41.93822,-87.68312,Entire home/apt,198,1,160,2021-12-09,3.24,2,301,49,City registration pending
21568743,Go CUBS! 3BR. HEART of Wrigley / Boystown,9094538,Nicole,,Lake View,41.94684,-87.65003,Entire home/apt,128,1,56,2021-11-24,1.12,25,6,6,City registration pending
21603579,Entire lofted space in West Town,95057016,John,,West Town,41.8914,-87.65715,Entire home/apt,154,4,39,2021-10-11,0.89,1,0,18,R19000042378
21605962,Home away from home in Pilsen!! 3 bedrooms!,53359413,Trinidad,,Lower West Side,41.85616,-87.65013,Entire home/apt,189,2,57,2021-10-24,1.14,1,269,11,R18000036985
21610508,Near Downtown; Sleeps 6; Walk to Trains!,142047837,Kate,,Lincoln Park,41.92131,-87.66365,Entire home/apt,111,3,88,2021-01-18,1.78,2,0,1,R18000036432
21612957,BEST LOCATION EVER!WRIGLEY - BOYSTOWN - LAKEVIEW 4,154630260,Ody,,Lake View,41.9444,-87.64894,Shared room,80,1,3,2017-11-11,0.06,18,0,0,City registration pending
21623896,Prince Home,157304075,Tian,,Near South Side,41.86387,-87.62816,Entire home/apt,88,60,0,,,1,177,0,City registration pending
21636681,201 Nice Area Small but Comfortable Private Room,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,32,1,96,2021-11-19,1.93,12,95,25,R17000014400
21646435,High rise corner unit in the heart of Chicago,112009042,Dominic,,Loop,41.8762,-87.63364,Entire home/apt,105,185,0,,,1,179,0,City registration pending
21660202,BEST LOCATION EVER!WRIGLEY - BOYSTOWN - LAKEVIEW 3,154630260,Ody,,Lake View,41.9443,-87.64955,Shared room,64,1,2,2017-11-26,0.04,18,0,0,City registration pending
21660918,LOCATION! LOCATION!WRIGLEY - BOYSTOWN - LAKEVIEW 2,154630260,Ody,,Lake View,41.94394,-87.65075,Shared room,39,1,2,2017-12-28,0.04,18,0,0,City registration pending
21661168,Cozy 1-bed unit between O'hare & Dowtown Chicago,160794000,Erick,,Portage Park,41.95637,-87.77534,Entire home/apt,42,1,252,2021-11-28,5.06,2,104,53,City registration pending
21661244,LOCATION! LOCATION!WRIGLEY - BOYSTOWN - LAKEVIEW 2,154630260,Ody,,Lake View,41.94587,-87.65067,Shared room,44,1,1,2018-01-21,0.02,18,0,0,City registration pending
21661817,3BD Duplex Loft in Lincoln Park-parking included,151599358,Jenna,,Lincoln Park,41.9172,-87.65497,Entire home/apt,499,2,1,2019-07-08,0.03,1,0,0,City registration pending
21667691,BEST LOCATION EVER!WRIGLEY - BOYSTOWN - LAKEVIEW 1,154630260,Ody,,Lake View,41.94609,-87.64921,Shared room,23,1,11,2018-01-01,0.22,18,0,0,City registration pending
21676916,Premium Quad Room:  Great for Families or Friends,57387860,Freehand,,Near North Side,41.89235,-87.62732,Hotel room,179,1,253,2021-12-11,8.40,24,351,180,R18000024404
21677144,Granville House Chicago,157794356,Chris,,Edgewater,41.99433,-87.6693,Entire home/apt,79,2,46,2020-01-12,1.09,1,0,0,R19000042317
21678043,BEST LOCATION EVER!WRIGLEY - BOYSTOWN - LAKEVIEW 1,154630260,Ody,,Lake View,41.94103,-87.65412,Shared room,19,1,4,2017-12-29,0.08,18,0,0,City registration pending
21678284,BEST LOCATION EVER!WRIGLEY - BOYSTOWN - LAKEVIEW 1,154630260,Ody,,Lake View,41.94128,-87.65218,Shared room,22,1,6,2018-01-03,0.12,18,0,0,City registration pending
21678923,LOCATION!LAKEVIEW SUPER BASE -WRIGLEY - BOYSTOWN 6,154630260,Ody,,Lake View,41.94788,-87.65008,Shared room,110,1,1,2017-11-12,0.02,18,0,0,City registration pending
21679357,LOCATION!LAKEVIEW SUPER BASE -WRIGLEY - BOYSTOWN 5,154630260,Ody,,Lake View,41.94493,-87.65143,Shared room,110,1,0,,,18,0,0,City registration pending
21679500,LOCATION!LAKEVIEW SUPER BASE -WRIGLEY - BOYSTOWN 4,154630260,Ody,,Lake View,41.94668,-87.64978,Shared room,86,1,1,2017-12-03,0.02,18,0,0,City registration pending
21679688,LOCATION!LAKEVIEW SUPER BASE -WRIGLEY -BOYSTOWN 3,154630260,Ody,,Lake View,41.93975,-87.65218,Shared room,59,1,3,2018-01-01,0.06,18,0,0,City registration pending
21681234,Renovated Designer Apartment in Heart of Lincoln Square,157821307,Amy,,Lincoln Square,41.96611,-87.68712,Entire home/apt,65,3,238,2021-11-25,4.80,2,183,39,R18000036311
21694897,LOCATION!LAKEVIEW SUPER BASE -WRIGLEY - BOYSTOWN 3,154630260,Ody,,Lake View,41.94544,-87.6495,Shared room,69,1,1,2017-11-19,0.02,18,0,0,City registration pending
21695306,"LAKEVIEW HEART! BOYSTOWN -WRIGLEY ""HOSTEL STYLE"" 2",154630260,Ody,,Lake View,41.9406,-87.65391,Shared room,51,2,0,,,18,0,0,City registration pending
21695428,"LAKEVIEW HEART! BOYSTOWN -WRIGLEY ""HOSTEL STYLE"" 2",154630260,Ody,,Lake View,41.93943,-87.65194,Shared room,58,2,2,2017-12-19,0.04,18,0,0,City registration pending
21695514,"LAKEVIEW HEART! BOYSTOWN -WRIGLEY ""HOSTEL STYLE"" 2",154630260,Ody,,Lake View,41.9447,-87.6506,Shared room,58,2,0,,,18,0,0,City registration pending
21696464,Cozy apartment in great Ukrainian Village,20073392,Frances,,West Town,41.90107,-87.68752,Entire home/apt,108,3,8,2021-08-12,0.17,2,14,3,R17000016419
21696642,Paradise stay,157867998,Fahad,,Near North Side,41.89137,-87.63046,Entire home/apt,120,1,3,2017-11-16,0.06,1,0,0,City registration pending
21700360,Large Guest Space with Private Entry in Rodgers Park House,157222289,Drew And Elena,,Rogers Park,41.99968,-87.67168,Private room,148,2,10,2019-11-10,0.20,2,365,0,R17000022274
21700748,Uptown Dream,23353615,Felicia,,Uptown,41.962,-87.65156,Private room,90,3,27,2019-10-15,0.59,1,229,0,City registration pending
21701883,Private Duplex Coach Home in West Town,2907374,George,,West Town,41.89271,-87.66012,Entire home/apt,101,2,116,2020-03-08,2.35,1,0,0,R19000050567
21710408,Chicago 4 level townhome+deck near Wrigley&MichAve,158055753,Kimberly,,Logan Square,41.93228,-87.68772,Entire home/apt,527,182,0,,,1,363,0,City registration pending
21721261,Hosting 32+ Night Stays at ⭐ WoW ⭐ 10min to DT - Center of Chicago - Easy Transit - near medical district,8670834,Dan,,East Garfield Park,41.8769,-87.69553,Entire home/apt,72,32,234,2021-11-14,4.73,3,148,51,City registration pending
21739162,Darling Garden Apartment,31875519,Hannah,,West Town,41.90085,-87.67894,Entire home/apt,60,3,15,2019-12-01,0.30,1,0,0,R17000013756
21748100,"Modern, Open, Loft in Chicago's Logan Square",3257065,Samantha,,Logan Square,41.9204,-87.71615,Entire home/apt,93,2,251,2021-11-28,5.06,1,134,60,R18000036389
21764694,Charming Suite in North West Side of Chicago,31432220,Patricio,,Forest Glen,41.97786,-87.7483,Private room,42,30,9,2021-10-31,0.20,1,44,3,R18000036374
21772526,"Private apartment inside house 
GATED FREE Parking",157222289,Drew And Elena,,Edgewater,41.99767,-87.67249,Entire home/apt,147,2,75,2021-11-29,1.55,2,365,9,R17000022274
21772553,NICE HOUSE FOR A GOOD PRICE,99491294,Maria,,Austin,41.91524,-87.76512,Entire home/apt,50,1,232,2021-10-06,4.69,1,254,19,R18000036369
21783531,❤️ Sophisticated River West 2 Bedroom - Near the L,155409587,Drew,,West Town,41.89192,-87.64987,Entire home/apt,416,1,188,2021-12-12,3.81,1,314,45,City registration pending
21784529,"Speakeasy Suite  *Walk to Action, B-fast Included",95054618,Alex,,Logan Square,41.9214,-87.7046,Entire home/apt,135,2,23,2019-10-15,0.48,1,0,0,R20000054212
21784716,3 Level Lincoln Park Townhouse with 4 Beds!,64473273,Marcus,,Lincoln Park,41.92273,-87.65338,Entire home/apt,312,3,127,2021-11-27,2.58,1,334,29,City registration pending
21785655,PRIVATE ROOM IN LAKEVIEW HEART! BOYSTOWN -WRIGLEY,154630260,Ody,,Lake View,41.94702,-87.64977,Private room,75,2,1,2017-11-27,0.02,18,0,0,City registration pending
21788299,"Wanderlust in Wicker Park! Entire, HUGE 1 bed apt",48049735,Cory,,Logan Square,41.91678,-87.67189,Entire home/apt,239,2,10,2019-08-11,0.21,1,348,0,R18000022666
21797009,Expansive views condo,158843989,Daniel,,Near North Side,41.89059,-87.62102,Entire home/apt,280,3,0,,,1,0,0,MGP6423319
21798344,Cozy & Spacious Edgewater Condo 3BR/1BR,12518382,Carmen,,Edgewater,41.99776,-87.66757,Entire home/apt,250,2,3,2018-07-29,0.06,1,0,0,R17000013546
21802525,Large 1 bedroom in Heart of River North,43831440,Austin,,Near North Side,41.89404,-87.64169,Private room,150,1,0,,,1,0,0,City registration pending
21810308,Beautiful 3-bedroom townhome,158965964,Laurie,,Lake View,41.94365,-87.65825,Entire home/apt,290,4,0,,,1,0,0,City registration pending
21810646,Great townhouse in a gated community,158969107,Oona,,Near South Side,41.85742,-87.6278,Entire home/apt,220,3,0,,,1,0,0,City registration pending
21811012,Cozy Garden Studio on Damen,28612032,Ryan,,West Town,41.89957,-87.67801,Entire home/apt,85,2,1,2017-11-24,0.02,1,0,0,City registration pending
21812384,Premium Highrise Unit W/ 5 Star Amenities Gym Pool,24388042,DeLuxe,,Near North Side,41.89252,-87.6197,Entire home/apt,249,31,4,2020-09-10,0.08,7,303,0,DOB-111617
21815575,Welcome to Chicago   Best price here,56533426,Li,,Brighton Park,41.81054,-87.69072,Private room,24,1,13,2021-09-20,0.26,1,135,2,R17000015675
21817363,Delightful 3 bed 2 bath with Free Parking!,8480922,Samuel,,Albany Park,41.96706,-87.70705,Entire home/apt,142,2,263,2021-11-23,5.43,4,148,66,R17000020943
21837424,Extra large bedroom in quiet Oak Lawn neighborhood,44345503,Freda,,Mount Greenwood,41.7108,-87.721,Private room,35,30,13,2020-08-31,0.26,1,0,0,
21838090,Hostel Style Room & 5* Location WRIGLEY - LAKEVIEW,154630260,Ody,,Lake View,41.94504,-87.65081,Shared room,25,2,1,2017-11-26,0.02,18,0,0,City registration pending
21839421,*Comfortable & Spacious Home Close to Downtown*,22345626,Dubbs,,West Town,41.90692,-87.69479,Entire home/apt,222,2,127,2021-12-12,2.63,2,166,37,City registration pending
21856463,Hip Chicago Condo in fun shopping and dining area,5833977,Emily,,West Town,41.9026,-87.6713,Entire home/apt,207,1,52,2021-12-06,1.13,1,334,30,R21000075042
21860008,Wrigley Hostel - 4 Bed Female Dorm,7391164,Wrigley Hostel,,Lake View,41.94587,-87.65463,Shared room,38,1,24,2020-09-14,0.50,6,14,0,R18000030186
21862111,"Spacious, private entry, and great location!",72951726,Kathleen,,Lincoln Square,41.965954,-87.694283,Entire home/apt,76,2,142,2021-12-05,2.89,1,137,30,R19000037428
21862235,✨Spacious Centrally Located West Loop Loft✨,99798589,Bridget,,West Town,41.89214,-87.65875,Entire home/apt,97,4,96,2021-12-09,2.07,1,253,43,R20000054778
21879603,Beautifully Renovated 2BR in Historic Lincoln Park,1910771,Michael,,Lincoln Park,41.92773,-87.64381,Entire home/apt,160,5,172,2021-12-13,3.52,1,59,38,R21000064372
21900672,The Hamlin In Logan Square 4BR/2BA w/Parking!,145980569,Garrett,,Logan Square,41.92509,-87.72266,Entire home/apt,564,3,78,2021-11-28,1.59,4,178,11,R19000050888
21912531,"Bright, Roomy 2BR Space by Grocery,Train,Nightlife",25668821,Kam,,Logan Square,41.91836,-87.68852,Entire home/apt,77,2,17,2021-07-05,0.36,9,64,1,R17000013737
21922221,Logan Square - Bright Suite,36300208,Maria,,Avondale,41.93342,-87.72898,Private room,41,90,4,2020-02-29,0.13,4,274,0,R17000014489
21933351,"Newly Renovated, Spacious Urban Getaway",160062005,Nancy,,Edgewater,41.99553,-87.67165,Entire home/apt,271,2,163,2021-11-27,3.54,2,182,39,R19000050582
21983043,"Multi-level, near Transit and Lake/beach/park.",16153770,De',,Uptown,41.97128,-87.65725,Private room,119,2,16,2019-10-20,0.33,1,365,0,City registration pending
21983138,Charming Apartment in the Southport Corridor,72357187,Gracellen,,Lake View,41.94824,-87.66708,Entire home/apt,70,2,0,,,1,0,0,City registration pending
22000679,Hip Music Themed Apartment,40394055,Brad,,West Town,41.89808,-87.69595,Entire home/apt,69,2,248,2021-11-28,5.15,3,47,62,R19000051159
22017438,Cozy One Bedroom Between Lakeview and Lincoln Park,106741386,Olivia,,Lake View,41.93374,-87.63913,Entire home/apt,50,1,2,2017-12-26,0.04,2,0,0,City registration pending
22045956,Unwind in a Charming Apartment with Skylights,62373872,Tara,,Irving Park,41.94802,-87.70596,Entire home/apt,101,2,145,2021-12-06,3.59,1,68,30,R18000031667
22058333,One BHK close to North Park University.,37516478,Binoy,,Albany Park,41.97329,-87.70894,Entire home/apt,70,30,3,2018-09-16,0.06,1,153,0,R18000031758
22067592,Spacious One bedroom Goldcoast/River north area,116817381,Juana,,Near North Side,41.89601,-87.62596,Entire home/apt,120,3,2,2021-07-06,0.04,1,86,1,City registration pending
22078823,Spacious basement suite Clean & Sanitized,144854410,Martha,,Montclare,41.93238,-87.79297,Entire home/apt,109,3,23,2021-09-19,0.53,2,161,3,R18000024724
22084619,527 west brompton,31920670,Steve,,Lake View,41.94728,-87.64416,Private room,100,1,0,,,1,0,0,City registration pending
22101398,WELCOME | Urban Chic Meets Comfy Cozy,57033860,Noelle,,Lincoln Square,41.97602,-87.6843,Entire home/apt,117,3,106,2021-11-28,2.19,2,69,27,R20000054224
22103017,CELEBRITY HOTSPOT ll - Chicago’s best location,137060349,Daniel,,Near North Side,41.89502,-87.63448,Entire home/apt,350,3,14,2021-11-07,0.32,1,83,6,R20000053583
22106578,Cozy Logan Square 2 Bedroom Guest Space,14839402,Osiris,,Logan Square,41.91812,-87.71132,Entire home/apt,82,2,136,2021-12-12,3.65,1,246,36,R21000060540
